"","team","game_id","game_date","FGA_2","FGM_2","FGA_3","FGM_3","FTA","FTM","AST","BLK","STL","TOV","TOV_team","DREB","OREB","F_tech","F_personal","team_score","opponent_team_score","largest_lead","notD1_incomplete","OT_length_min_tot","rest_days","attendance","tz_dif_H_E","prev_game_dist","home_away","home_away_NS","travel_dist","region"
"7185","saint_josephs_hawks","game_2022_662","2021-11-20","41","10","11","3","12","10","8","0","5","17","0","25","7","0","20","39","55","5","FALSE",NA,"3","1400","0","99","home","1","0",NA
"7186","saint_josephs_hawks","game_2022_2347","2022-01-09","42","21","23","6","6","4","18","4","1","10","1","22","16","0","14","64","72","0","FALSE",NA,"12",NA,"0","344","away","-1","344",NA
"7187","saint_josephs_hawks","game_2022_4020","2022-02-13","37","14","18","4","15","10","11","4","3","18","3","25","12","0","22","50","45","6","FALSE",NA,"4","884","0","227","away","-1","227",NA
"7188","saint_josephs_hawks","game_2022_913","2021-11-26","31","12","20","6","10","8","12","5","4","14","0","18","9","1","16","50","67","0","FALSE",NA,"6",NA,"-1","2198","away","0","2198",NA
"7189","saint_josephs_hawks","game_2022_978","2021-11-27","22","11","20","5","14","11","8","3","9","21","0","20","7","0","17","48","51","3","FALSE",NA,"1",NA,"-1","0","home","0","2198",NA
"7190","saint_josephs_hawks","game_2022_2653","2022-01-17","46","18","16","7","13","8","20","2","7","13","2","20","16","0","18","65","69","9","FALSE",NA,"5","462","0","0","home","1","0",NA
"7191","saint_josephs_hawks","game_2022_1069","2021-11-28","29","15","24","7","21","16","17","1","5","12","2","19","7","0","19","67","73","13","FALSE",NA,"1",NA,"-1","0","away","0","2198",NA
"7192","saint_josephs_hawks","game_2022_2845","2022-01-21","39","18","21","8","19","17","14","4","6","11","1","23","13","0","14","77","70","9","FALSE",NA,"4","158","0","364","away","-1","364",NA
"7193","saint_josephs_hawks","game_2022_1304","2021-12-04","28","11","20","8","10","6","13","2","9","16","3","26","8","0","16","52","49","19","FALSE",NA,"6","317","0","2198","home","1","0",NA
"7194","saint_josephs_hawks","game_2022_3062","2022-01-26","33","11","13","2","10","7","9","4","11","21","0","18","9","0","19","35","55","4","FALSE",NA,"5",NA,"0","410","away","-1","144",NA
"7195","saint_josephs_hawks","game_2022_1428","2021-12-07","43","21","16","7","28","20","15","2","8","7","0","25","10","0","13","83","70","13","FALSE",NA,"3","219","0","0","away","-1","0",NA
"7196","saint_josephs_hawks","game_2022_1562","2021-12-11","37","17","17","9","16","12","20","3","10","16","0","22","10","0","13","73","63","12","FALSE",NA,"4","1933","0","0","away","-1","0",NA
"7197","saint_josephs_hawks","game_2022_3400","2022-02-02","40","17","12","3","16","15","12","2","4","19","1","21","13","0","17","58","66","3","FALSE",NA,"4","387","0","0","away","-1","0",NA
"7198","saint_josephs_hawks","game_2022_3668","2022-02-06","26","11","17","7","16","15","10","1","6","19","3","23","7","0","15","58","51","11","FALSE",NA,"2","234","0","652","home","1","0",NA
"7199","saint_josephs_hawks","game_2022_1992","2021-12-28","36","15","22","10","14","10","18","6","9","11","0","23","9","0","14","70","73","12","FALSE",NA,"7","318","0","0","home","1","0",NA
"7200","saint_josephs_hawks","game_2022_4399","2022-02-20","35","16","8","4","18","13","14","5","2","10","0","33","6","0","20","57","34","23","FALSE",NA,"4","544","0","1308","home","1","0",NA
"7201","saint_josephs_hawks","game_2022_2408","2022-01-12","44","23","16","7","13","7","19","5","10","17","0","30","12","0","12","74","54","20","FALSE",NA,"3","422","0","344","home","1","0",NA
"7202","saint_josephs_hawks","game_2022_3233","2022-01-29","28","13","20","5","14","7","7","4","4","18","0","19","7","0","9","48","74","4","FALSE",NA,"3","202","0","144","home","1","0",NA
"7203","saint_josephs_hawks","game_2022_4939","2022-03-04","28","17","16","4","9","5","19","5","7","17","1","24","6","0","11","51","48","8","FALSE",NA,"1","1148",NA,"0","away","0","46",NA
"7204","saint_josephs_hawks","game_2022_4648","2022-02-26","32","15","19","9","20","16","18","4","5","17","1","23","11","0","12","73","68","15","FALSE",NA,"3","725","0","416","away","-1","416",NA
"7205","saint_josephs_hawks","game_2022_4473","2022-02-23","40","10","16","5","14","8","11","2","2","9","0","27","11","0","16","43","59","1","FALSE",NA,"3","279","0","0","home","1","0",NA
"7206","saint_josephs_hawks","game_2022_4896","2022-03-03","39","20","14","2","22","19","17","3","6","17","0","27","12","0","13","65","49","22","FALSE",NA,"5",NA,"0","387","home","0","46",NA
"7207","saint_josephs_hawks","game_2022_5024","2022-03-05","41","18","17","6","5","4","10","4","5","12","0","18","8","0","7","58","76","1","FALSE",NA,"1","2012","0","0","away","0","46",NA
"7208","saint_josephs_hawks","game_2022_4116","2022-02-16","36","11","25","7","8","3","12","1","6","12","3","25","13","0","12","46","51","7","FALSE",NA,"3","314","0","1123","away","-1","1308",NA
"7209","saint_louis_billikens","game_2022_3325","2022-01-30","46","18","20","4","9","6","9","4","9","18","0","28","18","0","14","54","61","8","FALSE",NA,"4","814","0","1122","home","1","0",NA
"7210","saint_louis_billikens","game_2022_101","2021-11-09","53","18","12","2","13","12","11","4","12","19","1","30","14","0","13","54","63","8","FALSE",NA,NA,"402","0",NA,"home","1","0",NA
"7211","saint_louis_billikens","game_2022_886","2021-11-26","50","18","11","3","13","9","14","5","6","18","0","32","10","0","10","54","69","2","FALSE",NA,"5","200","0","3625","away","0","3245",NA
"7212","saint_louis_billikens","game_2022_368","2021-11-14","38","16","15","7","16","12","11","6","8","26","2","26","13","0","14","65","58","11","FALSE",NA,"5","305","0","0","home","1","0",NA
"7213","saint_louis_billikens","game_2022_493","2021-11-17","40","19","18","3","13","6","14","3","8","11","0","25","6","0","16","53","69","4","FALSE",NA,"3","1029","0","0","home","1","0",NA
"7214","saint_louis_billikens","game_2022_719","2021-11-21","44","18","23","2","10","8","9","9","9","12","1","26","12","0","13","50","79","1","FALSE",NA,"4","1106","0","436","away","-1","436",NA
"7215","saint_louis_billikens","game_2022_4063","2022-02-14","36","13","19","3","12","6","8","4","8","16","1","25","9","0","6","41","63","1","FALSE",NA,"2","147","0","1146","away","-1","1146",NA
"7216","saint_louis_billikens","game_2022_981","2021-11-27","51","22","10","4","14","9","9","1","3","14","3","28","9","0","12","65","73","2","FALSE",NA,"1","200","0","0","away","0","3245",NA
"7217","saint_louis_billikens","game_2022_1550","2021-12-11","55","26","15","4","5","5","13","0","3","7","0","25","8","0","18","69","80","4","FALSE",NA,"2","404","0","27","home","1","0",NA
"7218","saint_louis_billikens","game_2022_4466","2022-02-23","49","22","13","2","9","8","13","8","8","15","2","37","14","0","7","58","35","25","FALSE",NA,"4","794","0","227","away","-1","1123",NA
"7219","saint_louis_billikens","game_2022_1245","2021-12-03","49","27","17","5","20","14","18","7","10","12","0","36","16","0","16","83","54","31","FALSE",NA,"6","415","0","3108","away","-1","162",NA
"7220","saint_louis_billikens","game_2022_1371","2021-12-05","32","13","13","7","18","12","13","6","10","16","1","23","6","0","16","59","54","10","FALSE",NA,"2","791","0","125","away","-1","286",NA
"7221","saint_louis_billikens","game_2022_3063","2022-01-26","40","17","12","6","15","8","7","2","5","13","3","28","9","0","10","60","55","18","FALSE",NA,"4","444","0","1122","away","-1","1122",NA
"7222","saint_louis_billikens","game_2022_1500","2021-12-09","53","24","11","1","10","6","12","2","8","21","0","25","19","0","17","57","63","5","FALSE",NA,"4","178","0","291","away","-1","27",NA
"7223","saint_louis_billikens","game_2022_1774","2021-12-18","42","23","20","6","13","11","18","2","9","8","0","32","10","0","9","75","47","31","FALSE",NA,"7","733","0","413","away","-1","413",NA
"7224","saint_louis_billikens","game_2022_1893","2021-12-20","48","21","17","5","14","9","12","4","5","13","1","23","13","0","21","66","77","6","FALSE",NA,"2",NA,"0","179","away","-1","235",NA
"7225","saint_louis_billikens","game_2022_4116","2022-02-16","33","12","20","5","13","12","8","8","6","12","1","30","11","0","9","51","46","5","FALSE",NA,"2","314","0","1146","home","1","0",NA
"7226","saint_louis_billikens","game_2022_3769","2022-02-09","47","22","12","1","11","7","11","3","7","19","0","34","7","0","8","54","69","6","FALSE",NA,"4","372","0","1552","home","1","0",NA
"7227","saint_louis_billikens","game_2022_3931","2022-02-12","41","18","11","1","20","15","7","4","5","17","1","33","15","0","8","54","51","7","FALSE",NA,"3","876","0","0","home","1","0",NA
"7228","saint_louis_billikens","game_2022_2730","2022-01-19","45","20","21","6","29","19","12","5","4","16","1","32","18","0","10","77","75","10","FALSE","5","3","372","0","536","home","1","0",NA
"7229","saint_louis_billikens","game_2022_2635","2022-01-16","45","20","14","4","10","7","13","7","5","14","1","23","2","0","14","59","77","2","FALSE",NA,"27","1753","0","414","away","-1","536",NA
"7230","saint_louis_billikens","game_2022_4286","2022-02-19","44","19","15","6","12","9","18","5","8","15","1","23","11","0","14","65","73","2","FALSE",NA,"3","174","0","1308","away","-1","1308",NA
"7231","saint_louis_billikens","game_2022_3401","2022-02-02","37","17","20","5","4","3","12","5","8","15","1","25","9","0","12","52","60","5","FALSE",NA,"3","492",NA,"1620","away","-1","1620",NA
"7232","saint_louis_billikens","game_2022_2879","2022-01-22","46","19","9","4","15","12","11","2","4","16","0","33","11","0","16","62","71","4","FALSE",NA,"3","507","0","0","home","1","0",NA
"7233","saint_louis_billikens","game_2022_3561","2022-02-05","54","20","14","7","8","5","18","3","9","15","0","23","13","0","14","66","69","9","FALSE",NA,"3","765","0","128","away","-1","1552",NA
"7234","saint_louis_billikens","game_2022_4837","2022-03-02","36","14","23","3","15","13","8","8","4","13","0","24","12","0","17","50","65","7","FALSE",NA,"4","816","1","1272","home","0","1272",NA
"7235","saint_louis_billikens","game_2022_4650","2022-02-26","44","25","17","2","9","6","12","4","6","10","0","22","12","0","13","62","74","0","FALSE",NA,"3","1102","0","1123","home","1","0",NA
"7236","saint_marys_gaels","game_2022_3365","2022-01-31","50","18","22","3","27","20","10","2","8","19","0","26","23","0","29","65","70","8","FALSE","5","2","152","0","32","away","-1","523",NA
"7237","saint_marys_gaels","game_2022_284","2021-11-13","36","11","22","7","14","9","7","4","8","15","1","29","13","0","15","52","50","7","FALSE",NA,NA,"354","0",NA,"away","-1","86",NA
"7238","saint_marys_gaels","game_2022_441","2021-11-16","40","17","21","3","20","7","10","2","2","17","1","20","14","0","14","50","92","2","FALSE",NA,"3","1645",NA,"875","away","-1","936",NA
"7239","saint_marys_gaels","game_2022_658","2021-11-20","32","12","26","7","30","22","12","4","5","21","1","30","10","1","32","67","76","3","FALSE","5","4","320","0","936","home","1","0",NA
"7240","saint_marys_gaels","game_2022_906","2021-11-26","26","14","30","9","16","13","18","3","5","22","1","30","9","0","24","68","72","2","FALSE",NA,"6","304","0","0","home","1","0",NA
"7241","saint_marys_gaels","game_2022_989","2021-11-27","40","21","21","5","13","11","15","3","11","20","1","35","15","0","18","68","45","24","FALSE",NA,"1","363","0","0","home","1","0",NA
"7242","saint_marys_gaels","game_2022_1118","2021-11-30","37","22","29","6","25","17","18","1","5","15","1","30","20","0","18","79","71","19","FALSE",NA,"3","273","0","0","home","1","0",NA
"7243","saint_marys_gaels","game_2022_2861","2022-01-22","42","18","18","4","7","5","12","2","8","15","3","21","12","0","16","53","66","3","FALSE",NA,"2","314","0","720","home","1","0",NA
"7244","saint_marys_gaels","game_2022_1300","2021-12-04","39","16","20","8","35","25","14","1","6","16","1","38","15","2","16","81","69","19","FALSE",NA,"4","303","0","0","home","1","0",NA
"7245","saint_marys_gaels","game_2022_3212","2022-01-29","33","15","22","6","16","14","12","1","11","21","4","18","13","0","22","62","73","2","FALSE",NA,"2","327","0","542","away","-1","542",NA
"7246","saint_marys_gaels","game_2022_1582","2021-12-12","45","21","20","8","13","7","12","2","5","16","1","21","12","0","15","73","101","0","FALSE",NA,"8","3652","0","3841","away","-1","3841",NA
"7247","saint_marys_gaels","game_2022_1695","2021-12-15","27","14","33","9","10","6","17","1","2","16","0","27","11","0","20","61","58","12","FALSE",NA,"3","292","0","225","away","-1","3874",NA
"7248","saint_marys_gaels","game_2022_4439","2022-02-21","37","18","25","11","21","15","21","1","5","15","1","20","15","0","20","84","89","7","FALSE",NA,"2","474","0","0","home","1","0",NA
"7249","saint_marys_gaels","game_2022_3432","2022-02-03","35","14","24","13","14","11","17","2","5","14","0","26","9","0","17","78","73","11","FALSE",NA,"3","246","0","523","home","1","0",NA
"7250","saint_marys_gaels","game_2022_1932","2021-12-21","33","12","14","5","23","16","10","2","7","24","1","20","14","0","17","55","73","1","FALSE",NA,"6",NA,"0","3889","away","-1","16",NA
"7251","saint_marys_gaels","game_2022_4160","2022-02-17","36","15","18","4","14","7","8","3","5","24","1","19","11","0","16","49","85","4","FALSE",NA,"5","4980","0","1157","away","-1","1157",NA
"7252","saint_marys_gaels","game_2022_2527","2022-01-15","37","21","10","5","17","13","12","3","6","25","1","34","7","0","14","70","53","23","FALSE",NA,"2","289","0","944","home","1","0",NA
"7253","saint_marys_gaels","game_2022_3730","2022-02-07","39","22","15","6","30","26","16","1","4","12","0","30","7","0","20","88","81","10","FALSE",NA,"2","182","0","94","away","-1","81",NA
"7254","saint_marys_gaels","game_2022_3809","2022-02-10","43","16","22","7","15","10","17","2","7","17","1","24","18","0","19","63","73","0","FALSE",NA,"3","533","0","932","away","-1","857",NA
"7255","saint_marys_gaels","game_2022_2762","2022-01-20","30","15","17","10","24","19","20","1","6","26","2","29","7","0","16","79","71","17","FALSE",NA,"5","73","0","720","away","-1","720",NA
"7256","saint_marys_gaels","game_2022_4520","2022-02-24","44","19","26","12","10","9","18","7","7","13","1","33","11","0","16","83","67","19","FALSE",NA,"3","267","0","0","home","1","0",NA
"7257","saint_marys_gaels","game_2022_2385","2022-01-11","31","17","24","13","15","9","19","5","7","15","1","23","7","0","14","82","63","19","FALSE",NA,"21","280","0","16","home","1","0",NA
"7258","saint_marys_gaels","game_2022_2442","2022-01-13","36","12","17","3","5","3","8","2","4","25","0","28","6","0","17","36","78","0","FALSE",NA,"2","1243","0","944","away","-1","944",NA
"7259","saint_marys_gaels","game_2022_4265","2022-02-19","39","19","18","6","30","23","14","4","4","14","0","34","11","0","18","79","67","13","FALSE",NA,"2","347","0","1157","home","1","0",NA
"7260","saint_marys_gaels","game_2022_3907","2022-02-12","31","19","18","7","13","10","14","2","4","28","1","26","8","0","17","69","84","9","FALSE",NA,"2","498","0","857","home","1","0",NA
"7261","saint_marys_gaels","game_2022_3107","2022-01-27","44","20","14","3","12","7","7","0","5","14","1","27","8","0","17","56","70","8","FALSE",NA,"5","310","0","0","home","1","0",NA
"7262","saint_marys_gaels","game_2022_3546","2022-02-05","41","28","20","7","27","19","18","2","6","16","0","27","11","0","17","96","80","28","FALSE",NA,"2","272","0","74","away","-1","74",NA
"7263","saint_marys_gaels","game_2022_4627","2022-02-26","47","22","28","9","23","21","15","0","3","20","0","42","19","0","17","92","88","6","FALSE","5","2","480","0","53","away","-1","53",NA
"7264","saint_marys_gaels","game_2022_4966","2022-03-04","42","20","23","6","10","6","14","1","7","16","0","30","16","0","18","64","71","0","FALSE",NA,"6",NA,"0","686","home","0","635",NA
"7265","saint_peters_peacocks","game_2022_35","2021-11-09","28","8","17","2","25","16","4","4","14","34","0","26","11","0","20","38","59","1","FALSE",NA,NA,"1407","0",NA,"away","-1","38",NA
"7266","saint_peters_peacocks","game_2022_3371","2022-02-01","33","17","20","5","8","7","11","3","2","20","0","23","12","0","22","56","63","2","FALSE",NA,"2","163","0","84","away","-1","84",NA
"7267","saint_peters_peacocks","game_2022_1820","2021-12-19","46","24","13","3","11","8","16","2","6","21","0","34","14","0","17","65","55","17","FALSE",NA,"2","408","0","26","away","-1","465",NA
"7268","saint_peters_peacocks","game_2022_5126","2022-03-09","46","10","14","4","18","10","5","0","8","15","0","20","16","0","24","42","63","14","FALSE",NA,"1",NA,"0","0","away","0","152",NA
"7269","saint_peters_peacocks","game_2022_233","2021-11-12","50","25","18","4","10","6","12","0","14","25","1","13","22","0","20","68","84","2","FALSE",NA,"3","489","0","77","away","-1","110",NA
"7270","saint_peters_peacocks","game_2022_1956","2021-12-22","46","25","6","3","15","14","16","5","13","17","1","25","6","1","23","73","52","30","FALSE",NA,"3","63","0","457","away","-1","19",NA
"7271","saint_peters_peacocks","game_2022_479","2021-11-17","44","13","14","3","37","31","6","1","11","20","2","26","21","0","10","66","57","9","FALSE",NA,"5","291","0","110","home","1","0",NA
"7272","saint_peters_peacocks","game_2022_3830","2022-02-10","34","17","19","6","25","18","12","7","12","16","1","21","12","0","17","70","59","13","FALSE",NA,"3","340","0","48","home","1","0",NA
"7273","saint_peters_peacocks","game_2022_3950","2022-02-12","30","13","15","7","30","22","13","3","6","21","1","31","12","0","13","69","56","13","FALSE",NA,"2","219","0","0","home","1","0",NA
"7274","saint_peters_peacocks","game_2022_702","2021-11-21","25","6","32","7","25","19","10","0","15","23","0","20","16","0","20","52","62","3","FALSE",NA,"4",NA,"0","0","home","1","0",NA
"7275","saint_peters_peacocks","game_2022_2464","2022-01-13","31","10","17","8","27","22","8","2","8","26","1","27","8","0","20","66","79","0","FALSE",NA,"22","245","0","108","away","-1","120",NA
"7276","saint_peters_peacocks","game_2022_938","2021-11-27","50","17","12","4","23","15","12","0","7","13","0","21","12","1","21","61","67","1","FALSE",NA,"6","244","0","10","away","-1","10",NA
"7277","saint_peters_peacocks","game_2022_1091","2021-11-29","36","19","12","2","23","18","17","1","11","27","0","27","8","2","23","62","66","8","FALSE",NA,"2","291","0","10","home","1","0",NA
"7278","saint_peters_peacocks","game_2022_4547","2022-02-24","42","27","17","4","10","8","20","3","9","26","2","33","13","0","15","74","68","12","FALSE",NA,"3","230","0","0","home","1","0",NA
"7279","saint_peters_peacocks","game_2022_1273","2021-12-04","36","24","24","7","18","8","19","1","13","13","1","21","16","0","16","77","50","31","FALSE",NA,"5","100","0","213","away","-1","213",NA
"7280","saint_peters_peacocks","game_2022_3039","2022-01-25","38","15","21","5","14","11","9","1","9","20","1","18","11","1","25","56","66","0","FALSE",NA,"3","319","0","0","home","1","0",NA
"7281","saint_peters_peacocks","game_2022_3706","2022-02-07","53","16","21","6","17","12","14","4","8","16","0","32","17","0","15","62","66","7","FALSE","5","4","567","0","69","away","-1","48",NA
"7282","saint_peters_peacocks","game_2022_1538","2021-12-11","47","16","25","6","10","7","12","6","9","16","0","29","13","0","22","57","66","5","FALSE",NA,"7","265","0","213","home","1","0",NA
"7283","saint_peters_peacocks","game_2022_1735","2021-12-17","49","23","10","1","25","19","15","3","7","27","1","28","14","0","21","68","64","5","FALSE",NA,"6","176","0","487","away","-1","487",NA
"7284","saint_peters_peacocks","game_2022_4305","2022-02-19","30","11","23","6","6","4","10","1","2","16","1","24","9","0","14","44","63","0","FALSE",NA,"2","543","0","86","away","-1","35",NA
"7285","saint_peters_peacocks","game_2022_2668","2022-01-17","43","14","12","3","23","16","6","1","7","21","0","31","11","0","21","53","75","0","FALSE",NA,"4","233","0","120","home","1","0",NA
"7286","saint_peters_peacocks","game_2022_4420","2022-02-21","42","18","16","6","26","24","13","3","10","13","1","26","10","0","13","78","66","13","FALSE",NA,"2","255","0","35","home","1","0",NA
"7287","saint_peters_peacocks","game_2022_4186","2022-02-17","32","11","19","5","9","4","10","5","10","29","2","29","16","0","22","41","51","0","FALSE",NA,"5","1237","0","110","away","-1","110",NA
"7288","saint_peters_peacocks","game_2022_2781","2022-01-20","45","26","11","4","15","10","16","2","9","13","0","22","15","0","17","74","55","22","FALSE",NA,"3","250","0","0","home","1","0",NA
"7289","saint_peters_peacocks","game_2022_4994","2022-03-05","33","13","24","4","10","5","12","2","4","18","2","24","15","0","18","43","56","0","FALSE",NA,"2","305","0","223","home","1","0",NA
"7290","saint_peters_peacocks","game_2022_5106","2022-03-08","46","17","14","4","6","3","12","1","11","16","1","30","16","0","15","49","29","20","FALSE",NA,"3",NA,"0","152","home","0","152",NA
"7291","saint_peters_peacocks","game_2022_2900","2022-01-22","39","13","14","7","12","7","8","2","7","14","0","20","13","0","14","54","53","7","FALSE",NA,"2","260","0","0","home","1","0",NA
"7292","saint_peters_peacocks","game_2022_3456","2022-02-03","38","14","24","3","11","8","6","3","5","17","2","27","15","0","23","45","65","0","FALSE",NA,"2","100","0","61","away","-1","25",NA
"7293","saint_peters_peacocks","game_2022_4872","2022-03-03","45","15","21","4","26","16","9","0","8","15","1","31","14","0","20","58","69","0","FALSE",NA,"5","383","0","279","away","-1","223",NA
"7294","saint_peters_peacocks","game_2022_3329","2022-01-30","35","13","18","6","19","14","13","3","14","23","3","30","15","0","13","58","45","19","FALSE",NA,"5","222","0","0","home","1","0",NA
"7295","saint_peters_peacocks","game_2022_4667","2022-02-26","44","15","23","3","20","11","8","2","4","14","2","30","25","0","13","50","57","10","FALSE",NA,"2","811","0","73","away","-1","73",NA
"7296","salem_university","game_2022_264","2021-11-12","33","4","42","10","14","10","7","3","9","14","0","18","10","0","19","48","86","0","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"7297","sam_houston_bearkats","game_2022_198","2021-11-11","60","25","10","4","33","24","17","7","20","21","0","27","17","0","20","86","62","27","FALSE",NA,NA,NA,NA,NA,"home","0",NA,NA
"7298","sam_houston_bearkats","game_2022_1877","2021-12-20","76","50","15","6","17","14","28","8","20","15","0","34","24","0","14","132","55","77","FALSE",NA,"4",NA,NA,NA,"home","0",NA,NA
"7299","sam_houston_bearkats","game_2022_296","2021-11-13","44","15","11","4","19","12","10","1","11","19","1","21","11","0","22","54","72","6","FALSE",NA,"2","1008","0",NA,"away","-1","268",NA
"7300","sam_houston_bearkats","game_2022_403","2021-11-15","51","17","11","2","12","8","9","1","3","24","1","26","18","0","9","48","64","9","FALSE",NA,"2","1898","0","401","away","-1","607",NA
"7301","sam_houston_bearkats","game_2022_490","2021-11-17","54","26","14","4","33","24","14","4","15","18","0","23","17","0","24","88","73","17","FALSE",NA,"2",NA,NA,NA,"home","0",NA,NA
"7302","sam_houston_bearkats","game_2022_634","2021-11-20","66","27","16","5","26","19","10","0","18","19","0","28","22","0","22","88","65","30","FALSE",NA,"3","231","0",NA,"home","1","0",NA
"7303","sam_houston_bearkats","game_2022_4061","2022-02-14","35","14","9","4","36","26","9","0","9","19","1","29","11","0","28","66","57","16","FALSE",NA,"2","1008","0","154","away","-1","154",NA
"7304","sam_houston_bearkats","game_2022_957","2021-11-27","51","24","11","4","9","6","10","2","4","23","0","25","10","0","26","66","92","8","FALSE",NA,"7","3335","0","611","away","-1","611",NA
"7305","sam_houston_bearkats","game_2022_1518","2021-12-10","35","17","14","4","9","6","9","1","10","25","0","18","10","0","16","52","77","4","FALSE",NA,"10","1737","0","345","away","-1","345",NA
"7306","sam_houston_bearkats","game_2022_1110","2021-11-30","56","23","9","3","25","11","13","5","10","14","1","18","19","0","21","66","65","4","FALSE",NA,"3","238","0","611","home","1","0",NA
"7307","sam_houston_bearkats","game_2022_1718","2021-12-16","48","19","11","2","27","20","9","4","6","21","1","23","18","2","27","64","74","3","FALSE",NA,"3","204","0","817","home","1","0",NA
"7308","sam_houston_bearkats","game_2022_3015","2022-01-24","40","19","6","2","32","22","11","1","7","18","2","31","10","0","15","66","52","18","FALSE",NA,"2","312","0","1566","away","-1","546",NA
"7309","sam_houston_bearkats","game_2022_4686","2022-02-26","35","22","9","2","25","19","13","4","17","23","1","23","7","0","16","69","66","15","FALSE",NA,"2","222","0","0","home","1","0",NA
"7310","sam_houston_bearkats","game_2022_1647","2021-12-13","55","20","8","2","12","4","8","5","5","17","2","21","16","0","18","50","84","5","FALSE",NA,"3","2500","0","490","away","-1","817",NA
"7311","sam_houston_bearkats","game_2022_2800","2022-01-20","50","21","7","1","17","14","3","1","8","19","0","20","6","0","19","59","72","0","FALSE",NA,"3","251","0","1081","away","-1","1081",NA
"7312","sam_houston_bearkats","game_2022_3967","2022-02-12","46","15","11","2","42","25","5","2","12","17","0","17","23","0","21","61","58","6","FALSE",NA,"7","248","0","1804","home","1","0",NA
"7313","sam_houston_bearkats","game_2022_4200","2022-02-17","40","20","12","5","19","16","16","2","6","26","0","16","12","0","27","71","88","0","FALSE",NA,"3","507","0","597","away","-1","443",NA
"7314","sam_houston_bearkats","game_2022_2576","2022-01-15","41","14","9","1","20","15","7","2","4","35","4","28","13","1","28","46","79","1","FALSE",NA,"2","1457","0","128","away","-1","128",NA
"7315","sam_houston_bearkats","game_2022_2671","2022-01-17","48","20","9","3","22","12","11","4","7","17","0","21","16","0","22","61","62","0","FALSE",NA,"2","94","0","128","home","1","0",NA
"7316","sam_houston_bearkats","game_2022_2280","2022-01-08","56","21","8","3","12","8","17","9","5","14","0","20","14","0","18","59","70","2","FALSE",NA,"19","95","0",NA,"home","1","0",NA
"7317","sam_houston_bearkats","game_2022_2476","2022-01-13","41","15","13","3","23","16","14","3","7","18","0","15","16","0","16","55","68","0","FALSE",NA,"5","181","0","0","home","1","0",NA
"7318","sam_houston_bearkats","game_2022_4558","2022-02-24","48","17","15","4","19","12","6","2","10","24","0","23","25","0","22","58","73","0","FALSE",NA,"5","502","0","0","home","1","0",NA
"7319","sam_houston_bearkats","game_2022_3153","2022-01-27","47","20","9","3","32","24","12","0","8","24","0","32","12","0","26","73","65","11","FALSE",NA,"3",NA,"0","546","home","1","0",NA
"7320","sam_houston_bearkats","game_2022_3597","2022-02-05","50","24","7","1","21","18","13","4","11","11","0","21","11","0","18","69","66","16","FALSE",NA,"2","528","0","390","away","-1","1804",NA
"7321","sam_houston_bearkats","game_2022_2916","2022-01-22","45","17","6","1","26","17","8","0","8","27","0","28","15","0","16","54","73","6","FALSE",NA,"2","430","0","515","away","-1","1590",NA
"7322","sam_houston_bearkats","game_2022_5155","2022-03-10","56","22","24","8","15","10","16","2","12","20","1","17","27","0","21","78","85","5","FALSE",NA,"8","307",NA,"1626","away","0","1922",NA
"7323","sam_houston_bearkats","game_2022_3474","2022-02-03","69","25","8","3","22","15","6","3","9","15","0","33","18","0","21","74","72","18","FALSE","5","5","423",NA,"1803","away","-1","1803",NA
"7324","sam_houston_bearkats","game_2022_3265","2022-01-29","41","18","10","4","37","25","13","5","8","22","1","29","16","0","25","73","54","23","FALSE",NA,"2","262","0","0","home","1","0",NA
"7325","sam_houston_bearkats","game_2022_4322","2022-02-19","43","17","10","5","27","20","10","0","16","20","2","18","13","0","19","69","49","23","FALSE",NA,"2","205","0","443","home","1","0",NA
"7326","sam_houston_bearkats","game_2022_4821","2022-03-02","63","18","4","0","39","27","7","3","10","20","0","26","23","0","26","63","83","4","FALSE",NA,"4","1022",NA,"303","away","-1","303",NA
"7327","samford_bulldogs","game_2022_3463","2022-02-03","48","20","12","4","24","17","12","2","4","20","0","22","14","0","21","69","76","4","FALSE",NA,"12","420","0","514","away","-1","514",NA
"7328","samford_bulldogs","game_2022_195","2021-11-11","29","9","29","10","9","6","11","2","10","24","0","17","13","0","15","54","91","0","FALSE",NA,NA,"4555",NA,NA,"away","-1","1001",NA
"7329","samford_bulldogs","game_2022_337","2021-11-14","40","20","25","9","10","8","21","2","12","17","1","26","12","0","18","75","50","25","FALSE",NA,"3",NA,NA,NA,"home","0",NA,NA
"7330","samford_bulldogs","game_2022_1980","2021-12-27","40","14","23","3","15","10","11","3","7","16","0","27","12","0","14","47","83","0","FALSE",NA,"10","6614","0","459","away","-1","526",NA
"7331","samford_bulldogs","game_2022_2055","2021-12-30","49","22","15","6","23","16","10","2","7","21","1","30","16","0","15","78","75","6","FALSE","5","3","339",NA,"586","away","-1","172",NA
"7332","samford_bulldogs","game_2022_481","2021-11-17","37","16","14","4","18","9","12","0","8","21","0","34","10","0","20","53","56","5","FALSE",NA,"3","213","0",NA,"home","1","0",NA
"7333","samford_bulldogs","game_2022_626","2021-11-20","24","14","25","9","17","11","19","3","6","22","1","22","9","0","20","66","71","3","FALSE",NA,"3","1555","0","337","away","-1","337",NA
