"","game_id","Wteam_name","Lteam_name","Wscore","Lscore","region"
"2727","game_2022_3642","wisconsin_badgers","wisconsin_badgers",70,62,NA
"2728","game_2022_3643","michigan_wolverines","michigan_wolverines",98,90,"South"
"2729","game_2022_3644","minnesota_golden_gophers","minnesota_golden_gophers",71,60,"South"
"2730","game_2022_3645","maryland_terrapins","maryland_terrapins",80,65,NA
"2731","game_2022_3646","northwestern_wildcats","northwestern_wildcats",78,72,"South"
"2732","game_2022_3647","indiana_hoosiers","indiana_hoosiers",64,57,"South"
"2733","game_2022_3648","charleston_cougars","charleston_cougars",74,73,"North"
"2734","game_2022_3649","james_madison_dukes","james_madison_dukes",64,58,NA
"2735","game_2022_365","sacred_heart_pioneers","sacred_heart_pioneers",71,46,NA
"2736","game_2022_3650","delaware_blue_hens","delaware_blue_hens",77,62,"East"
"2737","game_2022_3651","hofstra_pride","hofstra_pride",56,43,NA
"2738","game_2022_3652","towson_tigers","towson_tigers",67,52,"North"
"2739","game_2022_3653","northern_illinois_huskies","northern_illinois_huskies",80,70,NA
"2740","game_2022_3654","ut_arlington_mavericks","ut_arlington_mavericks",88,79,"South"
"2741","game_2022_3655","kansas_jayhawks","kansas_jayhawks",75,60,"South"
"2742","game_2022_3656","baylor_bears","baylor_bears",63,55,"West"
"2743","game_2022_3657","bradley_braves","bradley_braves",77,67,NA
"2744","game_2022_3658","drake_bulldogs","drake_bulldogs",84,76,"South"
"2745","game_2022_3659","illinois_state_redbirds","illinois_state_redbirds",72,64,"South"
"2746","game_2022_366","minnesota_golden_gophers","minnesota_golden_gophers",48,32,NA
"2747","game_2022_3660","northern_iowa_panthers","northern_iowa_panthers",68,38,"South"
"2748","game_2022_3661","north_carolina_tar_heels","north_carolina_tar_heels",85,38,"North"
"2749","game_2022_3662","florida_state_seminoles","florida_state_seminoles",70,65,"North"
"2750","game_2022_3663","clemson_tigers","clemson_tigers",59,55,NA
"2751","game_2022_3664","duke_blue_devils","duke_blue_devils",81,76,NA
"2752","game_2022_3665","louisville_cardinals","louisville_cardinals",100,64,"South"
"2753","game_2022_3666","virginia_tech_hokies","virginia_tech_hokies",85,62,NA
"2754","game_2022_3667","uconn_huskies","uconn_huskies",75,56,"North"
"2755","game_2022_3668","saint_josephs_hawks","saint_josephs_hawks",58,51,"North"
"2756","game_2022_3669","vcu_rams","vcu_rams",56,53,NA
"2757","game_2022_367","rhode_island_rams","rhode_island_rams",74,45,NA
"2758","game_2022_3670","rhode_island_rams","rhode_island_rams",66,60,NA
"2759","game_2022_3671","oakland_golden_grizzlies","oakland_golden_grizzlies",59,47,NA
"2760","game_2022_3672","iu_indianapolis_jaguars","iu_indianapolis_jaguars",66,49,NA
"2761","game_2022_3673","houston_cougars","houston_cougars",60,55,"North"
"2762","game_2022_3674","temple_owls","temple_owls",60,59,NA
"2763","game_2022_3675","tulsa_golden_hurricane","tulsa_golden_hurricane",65,58,"North"
"2764","game_2022_3676","tulane_green_wave","tulane_green_wave",67,55,"North"
"2765","game_2022_3677","marquette_golden_eagles","marquette_golden_eagles",50,47,"West"
"2766","game_2022_3678","seton_hall_pirates","seton_hall_pirates",72,56,NA
"2767","game_2022_3679","depaul_blue_demons","depaul_blue_demons",88,67,"South"
"2768","game_2022_368","saint_louis_billikens","saint_louis_billikens",65,58,NA
"2769","game_2022_3680","villanova_wildcats","villanova_wildcats",76,57,NA
"2770","game_2022_3681","st_johns_red_storm","st_johns_red_storm",96,62,NA
"2771","game_2022_3682","arizona_wildcats","arizona_wildcats",73,61,"West"
"2772","game_2022_3683","colorado_buffaloes","colorado_buffaloes",66,43,"West"
"2773","game_2022_3684","utah_utes","utah_utes",72,66,"West"
"2774","game_2022_3685","ucla_bruins","ucla_bruins",59,54,NA
"2775","game_2022_3686","arizona_state_sun_devils","arizona_state_sun_devils",55,49,NA
"2776","game_2022_3687","stanford_cardinal","stanford_cardinal",83,57,"West"
"2777","game_2022_3688","missouri_state_lady_bears","missouri_state_lady_bears",53,52,"South"
"2778","game_2022_3689","maine_black_bears","maine_black_bears",48,46,NA
"2779","game_2022_369","florida_atlantic_owls","florida_atlantic_owls",85,65,NA
"2780","game_2022_3690","umbc_retrievers","umbc_retrievers",57,52,NA
"2781","game_2022_3691","bucknell_bison","bucknell_bison",68,40,"East"
"2782","game_2022_3692","lsu_tigers","lsu_tigers",68,64,"North"
"2783","game_2022_3693","ohio_state_buckeyes","ohio_state_buckeyes",61,57,"South"
"2784","game_2022_3694","nc_state_wolfpack","nc_state_wolfpack",59,48,"North"
"2785","game_2022_3695","abilene_christian_wildcats","abilene_christian_wildcats",75,52,"West"
"2786","game_2022_3697","jackson_state_lady_tigers","jackson_state_lady_tigers",69,55,NA
"2787","game_2022_3698","prairie_view_am_lady_panthers","prairie_view_am_lady_panthers",64,51,NA
"2788","game_2022_3699","bethune_cookman_wildcats","bethune_cookman_wildcats",71,67,NA
"2789","game_2022_37","marist_red_foxes","marist_red_foxes",52,50,"East"
"2790","game_2022_370","marshall_thundering_herd","marshall_thundering_herd",68,64,"South"
"2791","game_2022_3700","alabama_state_lady_hornets","alabama_state_lady_hornets",61,58,"North"
"2792","game_2022_3701","niagara_purple_eagles","niagara_purple_eagles",65,58,NA
"2793","game_2022_3702","quinnipiac_bobcats","quinnipiac_bobcats",76,55,NA
"2794","game_2022_3703","howard_bison","howard_bison",83,49,NA
"2795","game_2022_3704","norfolk_state_spartans","norfolk_state_spartans",53,48,NA
"2796","game_2022_3705","high_point_panthers","high_point_panthers",64,49,"North"
"2797","game_2022_3706","monmouth_hawks","monmouth_hawks",66,62,NA
"2798","game_2022_3707","samford_bulldogs","samford_bulldogs",73,61,NA
"2799","game_2022_3708","northern_colorado_bears","northern_colorado_bears",93,45,NA
"2800","game_2022_3709","kent_state_golden_flashes","kent_state_golden_flashes",83,61,"South"
"2801","game_2022_371","missouri_state_lady_bears","missouri_state_lady_bears",56,50,"South"
"2802","game_2022_3710","buffalo_bulls","buffalo_bulls",71,64,"East"
"2803","game_2022_3711","gardner_webb_runnin_bulldogs","gardner_webb_runnin_bulldogs",80,68,"North"
"2804","game_2022_3712","montana_lady_griz","montana_lady_griz",69,64,"West"
"2805","game_2022_3713","belmont_bruins","belmont_bruins",45,39,"North"
"2806","game_2022_3714","louisiana_tech_lady_techsters","louisiana_tech_lady_techsters",68,65,"North"
"2807","game_2022_3715","green_bay_phoenix","green_bay_phoenix",65,56,"South"
"2808","game_2022_3716","umass_lowell_river_hawks","umass_lowell_river_hawks",64,57,NA
"2809","game_2022_3717","montana_state_bobcats","montana_state_bobcats",96,84,NA
"2810","game_2022_3718","north_texas_mean_green","north_texas_mean_green",67,54,"West"
"2811","game_2022_3719","cleveland_state_vikings","cleveland_state_vikings",86,60,"South"
"2812","game_2022_372","princeton_tigers","princeton_tigers",69,40,NA
"2813","game_2022_3720","eastern_illinois_panthers","eastern_illinois_panthers",70,68,"South"
"2814","game_2022_3721","san_diego_toreros","san_diego_toreros",81,77,NA
"2815","game_2022_3722","furman_paladins","furman_paladins",64,52,"North"
"2816","game_2022_3723","southern_miss_lady_eagles","southern_miss_lady_eagles",60,57,"North"
"2817","game_2022_3724","arkansas_state_red_wolves","arkansas_state_red_wolves",82,60,NA
"2818","game_2022_3725","portland_pilots","portland_pilots",64,49,NA
"2819","game_2022_3726","charlotte_49ers","charlotte_49ers",57,55,"North"
"2820","game_2022_3728","old_dominion_monarchs","old_dominion_monarchs",73,61,NA
"2821","game_2022_3729","gonzaga_bulldogs","gonzaga_bulldogs",55,49,"West"
"2822","game_2022_373","ut_martin_skyhawks","ut_martin_skyhawks",58,40,NA
"2823","game_2022_3730","saint_marys_gaels","saint_marys_gaels",88,81,NA
"2824","game_2022_3731","campbell_fighting_camels","campbell_fighting_camels",56,48,"East"
"2825","game_2022_3732","hampton_lady_pirates","hampton_lady_pirates",56,53,NA
"2826","game_2022_3733","south_carolina_upstate_spartans","south_carolina_upstate_spartans",73,43,"North"
"2827","game_2022_3734","long_beach_state_beach","long_beach_state_beach",63,53,NA
"2828","game_2022_3735","new_mexico_state_aggies","new_mexico_state_aggies",59,54,NA
"2829","game_2022_3736","virginia_tech_hokies","virginia_tech_hokies",73,42,NA
"2830","game_2022_3737","northern_iowa_panthers","northern_iowa_panthers",78,58,NA
"2831","game_2022_3739","brown_bears","brown_bears",70,56,NA
"2832","game_2022_374","nebraska_cornhuskers","nebraska_cornhuskers",88,33,NA
"2833","game_2022_3740","syracuse_orange","syracuse_orange",77,70,NA
"2834","game_2022_3741","maryland_terrapins","maryland_terrapins",70,43,NA
"2835","game_2022_3742","purdue_boilermakers","purdue_boilermakers",81,77,NA
"2836","game_2022_3743","indiana_hoosiers","indiana_hoosiers",93,61,NA
"2837","game_2022_3744","iowa_hawkeyes","iowa_hawkeyes",88,78,"South"
"2838","game_2022_3745","unlv_lady_rebels","unlv_lady_rebels",69,52,NA
"2839","game_2022_3746","new_mexico_lobos","new_mexico_lobos",72,57,"West"
"2840","game_2022_3747","san_diego_state_aztecs","san_diego_state_aztecs",68,57,"West"
"2841","game_2022_3748","wyoming_cowgirls","wyoming_cowgirls",75,54,NA
"2842","game_2022_3749","colorado_state_rams","colorado_state_rams",86,83,"West"
"2843","game_2022_375","loyola_maryland_greyhounds","loyola_maryland_greyhounds",68,59,NA
"2844","game_2022_3750","akron_zips","akron_zips",86,70,"South"
"2845","game_2022_3751","kent_state_golden_flashes","kent_state_golden_flashes",78,67,NA
"2846","game_2022_3752","buffalo_bulls","buffalo_bulls",93,68,"East"
"2847","game_2022_3753","bowling_green_falcons","bowling_green_falcons",81,52,NA
"2848","game_2022_3754","toledo_rockets","toledo_rockets",86,63,NA
"2849","game_2022_3755","kansas_jayhawks","kansas_jayhawks",65,47,"South"
"2850","game_2022_3756","oklahoma_state_cowgirls","oklahoma_state_cowgirls",76,47,NA
"2851","game_2022_3757","texas_longhorns","texas_longhorns",61,56,"West"
"2852","game_2022_3758","baylor_bears","baylor_bears",95,50,"West"
"2853","game_2022_3759","stetson_hatters","stetson_hatters",70,66,"North"
"2854","game_2022_376","harvard_crimson","harvard_crimson",70,53,NA
"2855","game_2022_3760","kennesaw_state_owls","kennesaw_state_owls",66,52,NA
"2856","game_2022_3761","north_florida_ospreys","north_florida_ospreys",85,63,NA
"2857","game_2022_3762","florida_gulf_coast_eagles","florida_gulf_coast_eagles",63,53,"North"
"2858","game_2022_3763","liberty_flames","liberty_flames",64,51,"East"
"2859","game_2022_3764","jacksonville_dolphins","jacksonville_dolphins",77,60,NA
"2860","game_2022_3765","stony_brook_seawolves","stony_brook_seawolves",69,65,"East"
"2861","game_2022_3766","umbc_retrievers","umbc_retrievers",51,48,NA
"2862","game_2022_3767","njit_highlanders","njit_highlanders",64,48,NA
"2863","game_2022_3768","maine_black_bears","maine_black_bears",64,55,NA
"2864","game_2022_3769","dayton_flyers","dayton_flyers",69,54,"South"
"2865","game_2022_377","pennsylvania_quakers","pennsylvania_quakers",85,42,NA
"2866","game_2022_3770","george_washington_revolutionaries","george_washington_revolutionaries",50,48,NA
"2867","game_2022_3771","massachusetts_minutewomen","massachusetts_minutewomen",78,59,"East"
"2868","game_2022_3772","rhode_island_rams","rhode_island_rams",58,48,"East"
"2869","game_2022_3773","gardner_webb_runnin_bulldogs","gardner_webb_runnin_bulldogs",90,51,NA
"2870","game_2022_3774","high_point_panthers","high_point_panthers",65,57,"North"
"2871","game_2022_3775","smu_mustangs","smu_mustangs",71,66,NA
"2872","game_2022_3776","east_carolina_pirates","east_carolina_pirates",61,59,NA
"2873","game_2022_3777","ucf_knights","ucf_knights",54,44,"North"
"2874","game_2022_3778","south_florida_bulls","south_florida_bulls",49,40,"North"
"2875","game_2022_3779","villanova_wildcats","villanova_wildcats",72,69,"East"
"2876","game_2022_3780","american_university_eagles","american_university_eagles",56,48,"East"
"2877","game_2022_3781","boston_university_terriers","boston_university_terriers",69,56,NA
"2878","game_2022_3782","lehigh_mountain_hawks","lehigh_mountain_hawks",72,56,NA
"2879","game_2022_3783","holy_cross_crusaders","holy_cross_crusaders",58,49,NA
"2880","game_2022_3784","lafayette_leopards","lafayette_leopards",58,51,NA
"2881","game_2022_3785","st_johns_red_storm","st_johns_red_storm",73,61,NA
"2882","game_2022_3786","south_carolina_upstate_spartans","south_carolina_upstate_spartans",59,47,"North"
"2883","game_2022_3787","seton_hall_pirates","seton_hall_pirates",60,50,NA
"2884","game_2022_3788","maryland_eastern_shore_hawks","maryland_eastern_shore_hawks",79,46,NA
"2885","game_2022_3789","davidson_wildcats","davidson_wildcats",77,71,"North"
"2886","game_2022_379","illinois_fighting_illini","illinois_fighting_illini",72,65,NA
"2887","game_2022_3790","delaware_blue_hens","delaware_blue_hens",81,78,"East"
"2888","game_2022_3791","southern_illinois_salukis","southern_illinois_salukis",79,55,NA
"2889","game_2022_3792","merrimack_warriors","merrimack_warriors",74,65,NA
"2890","game_2022_3793","oregon_ducks","oregon_ducks",83,30,"West"
"2891","game_2022_3794","stanford_cardinal","stanford_cardinal",82,59,NA
"2892","game_2022_3795","utah_utes","utah_utes",91,69,NA
"2893","game_2022_3796","arkansas_razorbacks","arkansas_razorbacks",68,66,"North"
"2894","game_2022_3797","south_carolina_gamecocks","south_carolina_gamecocks",59,50,"South"
"2895","game_2022_3798","lsu_tigers","lsu_tigers",73,67,"North"
"2896","game_2022_3799","tennessee_lady_volunteers","tennessee_lady_volunteers",76,62,"South"
"2897","game_2022_38","manhattan_jaspers","manhattan_jaspers",74,66,NA
"2898","game_2022_380","iowa_hawkeyes","iowa_hawkeyes",82,61,"South"
"2899","game_2022_3800","michigan_state_spartans","michigan_state_spartans",63,57,"South"
"2900","game_2022_3801","ohio_state_buckeyes","ohio_state_buckeyes",80,70,"West"
"2901","game_2022_3802","georgia_southern_eagles","georgia_southern_eagles",82,80,"South"
"2902","game_2022_3803","coastal_carolina_chanticleers","coastal_carolina_chanticleers",69,62,NA
"2903","game_2022_3804","texas_state_bobcats","texas_state_bobcats",72,71,"North"
"2904","game_2022_3805","ut_arlington_mavericks","ut_arlington_mavericks",77,50,NA
"2905","game_2022_3806","gonzaga_bulldogs","gonzaga_bulldogs",72,55,"West"
"2906","game_2022_3807","san_diego_toreros","san_diego_toreros",79,51,NA
"2907","game_2022_3808","byu_cougars","byu_cougars",104,53,"West"
"2908","game_2022_3809","portland_pilots","portland_pilots",73,63,"West"
"2909","game_2022_381","northwestern_wildcats","northwestern_wildcats",72,46,"South"
"2910","game_2022_3810","san_francisco_dons","san_francisco_dons",77,70,NA
"2911","game_2022_3811","valparaiso_beacons","valparaiso_beacons",86,84,NA
"2912","game_2022_3812","illinois_state_redbirds","illinois_state_redbirds",57,53,"South"
"2913","game_2022_3813","florida_state_seminoles","florida_state_seminoles",59,56,NA
"2914","game_2022_3814","nc_state_wolfpack","nc_state_wolfpack",85,78,NA
"2915","game_2022_3815","clemson_tigers","clemson_tigers",87,78,NA
"2916","game_2022_3816","north_carolina_tar_heels","north_carolina_tar_heels",64,54,"East"
"2917","game_2022_3817","notre_dame_fighting_irish","notre_dame_fighting_irish",69,53,"North"
"2918","game_2022_3818","virginia_tech_hokies","virginia_tech_hokies",73,63,"North"
"2919","game_2022_3819","idaho_state_bengals","idaho_state_bengals",103,68,"West"
"2920","game_2022_382","ohio_state_buckeyes","ohio_state_buckeyes",86,48,NA
"2921","game_2022_3820","northern_arizona_lumberjacks","northern_arizona_lumberjacks",60,59,"West"
"2922","game_2022_3821","eastern_washington_eagles","eastern_washington_eagles",74,61,NA
"2923","game_2022_3822","sacramento_state_hornets","sacramento_state_hornets",65,55,NA
"2924","game_2022_3823","uc_davis_aggies","uc_davis_aggies",51,42,"West"
"2925","game_2022_3824","uc_santa_barbara_gauchos","uc_santa_barbara_gauchos",59,47,NA
"2926","game_2022_3825","hawaii_rainbow_wahine","hawaii_rainbow_wahine",55,46,NA
"2927","game_2022_3826","uc_irvine_anteaters","uc_irvine_anteaters",60,44,"West"
"2928","game_2022_3827","monmouth_hawks","monmouth_hawks",62,52,NA
"2929","game_2022_3828","fairfield_stags","fairfield_stags",54,29,"East"
"2930","game_2022_3829","manhattan_jaspers","manhattan_jaspers",56,49,NA
"2931","game_2022_383","purdue_boilermakers","purdue_boilermakers",70,62,"South"
"2932","game_2022_3830","saint_peters_peacocks","saint_peters_peacocks",70,59,NA
"2933","game_2022_3831","niagara_purple_eagles","niagara_purple_eagles",85,67,NA
"2934","game_2022_3832","samford_bulldogs","samford_bulldogs",73,57,NA
"2935","game_2022_3833","texas_am_corpus_christi_islanders","texas_am_corpus_christi_islanders",69,45,NA
"2936","game_2022_3834","se_louisiana_lady_lions","se_louisiana_lady_lions",78,68,NA
"2937","game_2022_3835","houston_christian_huskies","houston_christian_huskies",52,42,"North"
"2938","game_2022_3836","south_dakota_state_jackrabbits","south_dakota_state_jackrabbits",79,52,NA
"2939","game_2022_3837","western_illinois_leathernecks","western_illinois_leathernecks",61,59,NA
"2940","game_2022_3838","south_dakota_coyotes","south_dakota_coyotes",61,35,NA
"2941","game_2022_3839","stephen_f_austin_ladyjacks","stephen_f_austin_ladyjacks",84,55,NA
"2942","game_2022_3840","california_baptist_lancers","california_baptist_lancers",71,56,"West"
"2943","game_2022_3841","ut_rio_grande_valley_vaqueros","ut_rio_grande_valley_vaqueros",68,60,NA
"2944","game_2022_3842","new_mexico_state_aggies","new_mexico_state_aggies",84,82,NA
"2945","game_2022_3843","utah_valley_wolverines","utah_valley_wolverines",58,50,"West"
"2946","game_2022_3844","milwaukee_panthers","milwaukee_panthers",71,55,NA
"2947","game_2022_3845","northern_kentucky_norse","northern_kentucky_norse",67,57,"South"
"2948","game_2022_3846","iu_indianapolis_jaguars","iu_indianapolis_jaguars",73,60,"South"
"2949","game_2022_3847","green_bay_phoenix","green_bay_phoenix",61,57,"South"
"2950","game_2022_3848","mount_st_marys_mountaineers","mount_st_marys_mountaineers",53,51,NA
"2951","game_2022_3849","north_dakota_fighting_hawks","north_dakota_fighting_hawks",74,61,NA
"2952","game_2022_385","central_michigan_chippewas","central_michigan_chippewas",65,61,NA
"2953","game_2022_3850","tulane_green_wave","tulane_green_wave",76,74,"North"
"2954","game_2022_3851","charlotte_49ers","charlotte_49ers",59,56,"North"
"2955","game_2022_3852","western_kentucky_lady_toppers","western_kentucky_lady_toppers",72,69,NA
"2956","game_2022_3853","florida_international_panthers","florida_international_panthers",70,66,NA
"2957","game_2022_3854","old_dominion_monarchs","old_dominion_monarchs",58,56,"North"
"2958","game_2022_3855","uab_blazers","uab_blazers",68,61,"North"
"2959","game_2022_3856","austin_peay_governors","austin_peay_governors",79,38,"South"
"2960","game_2022_3857","belmont_bruins","belmont_bruins",76,51,"North"
"2961","game_2022_3858","tennessee_tech_golden_eagles","tennessee_tech_golden_eagles",65,56,"South"
"2962","game_2022_3859","murray_state_racers","murray_state_racers",79,53,"South"
"2963","game_2022_386","kent_state_golden_flashes","kent_state_golden_flashes",71,45,"South"
"2964","game_2022_3860","ut_martin_skyhawks","ut_martin_skyhawks",67,62,NA
"2965","game_2022_3861","cal_poly_mustangs","cal_poly_mustangs",56,55,NA
"2966","game_2022_3862","incarnate_word_cardinals","incarnate_word_cardinals",78,76,NA
"2967","game_2022_3863","texas_am_aggies","texas_am_aggies",76,58,NA
"2968","game_2022_3864","florida_gators","florida_gators",73,64,"North"
"2969","game_2022_3865","north_carolina_at_aggies","north_carolina_at_aggies",80,52,NA
"2970","game_2022_3866","hampton_lady_pirates","hampton_lady_pirates",75,58,NA
"2971","game_2022_3867","southern_utah_thunderbirds","southern_utah_thunderbirds",70,60,"West"
"2972","game_2022_3868","delaware_blue_hens","delaware_blue_hens",66,63,"East"
"2973","game_2022_3869","drexel_dragons","drexel_dragons",63,47,"East"
"2974","game_2022_3870","elon_phoenix","elon_phoenix",69,59,"North"
"2975","game_2022_3871","charleston_cougars","charleston_cougars",61,59,"North"
"2976","game_2022_3872","missouri_state_lady_bears","missouri_state_lady_bears",63,59,"South"
"2977","game_2022_3873","southern_illinois_salukis","southern_illinois_salukis",64,60,"South"
"2978","game_2022_3874","youngstown_state_penguins","youngstown_state_penguins",77,69,"South"
"2979","game_2022_3875","robert_morris_colonials","robert_morris_colonials",60,48,NA
"2980","game_2022_3876","bryant_bulldogs","bryant_bulldogs",67,47,NA
"2981","game_2022_3877","central_connecticut_blue_devils","central_connecticut_blue_devils",75,66,NA
"2982","game_2022_3878","st_francis_brooklyn_terriers","st_francis_brooklyn_terriers",82,73,NA
"2983","game_2022_3879","st_francis_pa_red_flash","st_francis_pa_red_flash",70,56,NA
"2984","game_2022_388","sacramento_state_hornets","sacramento_state_hornets",75,65,NA
"2985","game_2022_3880","villanova_wildcats","villanova_wildcats",74,63,"South"
"2986","game_2022_3881","uconn_huskies","uconn_huskies",84,60,"South"
"2987","game_2022_3882","providence_friars","providence_friars",64,53,NA
"2988","game_2022_3883","creighton_bluejays","creighton_bluejays",68,47,"West"
"2989","game_2022_3884","st_johns_red_storm","st_johns_red_storm",79,45,NA
"2990","game_2022_3885","arizona_state_sun_devils","arizona_state_sun_devils",81,77,NA
"2991","game_2022_3886","colorado_buffaloes","colorado_buffaloes",73,56,NA
"2992","game_2022_3887","washington_state_cougars","washington_state_cougars",66,65,"West"
"2993","game_2022_3888","stanford_cardinal","stanford_cardinal",91,64,"West"
"2994","game_2022_3889","oregon_ducks","oregon_ducks",74,66,"West"
"2995","game_2022_3890","massachusetts_minutewomen","massachusetts_minutewomen",87,58,NA
"2996","game_2022_3891","unlv_lady_rebels","unlv_lady_rebels",76,67,NA
"2997","game_2022_3892","wyoming_cowgirls","wyoming_cowgirls",61,58,NA
"2998","game_2022_3893","colorado_state_rams","colorado_state_rams",84,70,"West"
"2999","game_2022_3894","nevada_wolf_pack","nevada_wolf_pack",77,70,"West"
"3000","game_2022_3895","utah_state_aggies","utah_state_aggies",63,55,NA
"3001","game_2022_3896","akron_zips","akron_zips",64,53,"South"
"3002","game_2022_3897","toledo_rockets","toledo_rockets",80,51,NA
"3003","game_2022_3898","northern_illinois_huskies","northern_illinois_huskies",69,64,"East"
"3004","game_2022_3899","kent_state_golden_flashes","kent_state_golden_flashes",64,61,"South"
"3005","game_2022_39","fairfield_stags","fairfield_stags",76,52,NA
"3006","game_2022_3900","miami_oh_redhawks","miami_oh_redhawks",90,77,NA
"3007","game_2022_3901","western_michigan_broncos","western_michigan_broncos",80,73,"South"
"3008","game_2022_3902","app_state_mountaineers","app_state_mountaineers",84,78,"South"
"3009","game_2022_3903","troy_trojans","troy_trojans",80,60,NA
"3010","game_2022_3904","louisiana_ragin_cajuns","louisiana_ragin_cajuns",62,57,"North"
"3011","game_2022_3905","texas_state_bobcats","texas_state_bobcats",66,58,"West"
"3012","game_2022_3906","little_rock_trojans","little_rock_trojans",64,55,NA
"3013","game_2022_3907","byu_cougars","byu_cougars",84,69,"West"
"3014","game_2022_3908","san_diego_toreros","san_diego_toreros",63,53,NA
"3015","game_2022_3909","gonzaga_bulldogs","gonzaga_bulldogs",83,82,"West"
"3016","game_2022_391","texas_am_aggies","texas_am_aggies",95,75,"South"
"3017","game_2022_3910","pacific_tigers","pacific_tigers",79,74,NA
"3018","game_2022_3911","santa_clara_broncos","santa_clara_broncos",62,61,NA
"3019","game_2022_3912","iowa_state_cyclones","iowa_state_cyclones",93,70,"South"
"3020","game_2022_3913","kansas_jayhawks","kansas_jayhawks",63,51,"South"
"3021","game_2022_3914","texas_longhorns","texas_longhorns",78,63,"West"
"3022","game_2022_3915","oklahoma_state_cowgirls","oklahoma_state_cowgirls",62,58,NA
"3023","game_2022_3916","baylor_bears","baylor_bears",75,57,"West"
"3024","game_2022_3917","loyola_chicago_ramblers","loyola_chicago_ramblers",56,41,NA
"3025","game_2022_3918","evansville_purple_aces","evansville_purple_aces",58,56,NA
"3026","game_2022_3919","illinois_state_redbirds","illinois_state_redbirds",85,80,"South"
"3027","game_2022_392","nc_state_wolfpack","nc_state_wolfpack",100,52,"East"
"3028","game_2022_3920","stetson_hatters","stetson_hatters",58,55,"North"
"3029","game_2022_3921","north_alabama_lions","north_alabama_lions",81,59,NA
"3030","game_2022_3922","eastern_kentucky_colonels","eastern_kentucky_colonels",82,69,NA
"3031","game_2022_3923","kennesaw_state_owls","kennesaw_state_owls",63,57,NA
"3032","game_2022_3924","liberty_flames","liberty_flames",61,45,"North"
"3033","game_2022_3925","jacksonville_state_gamecocks","jacksonville_state_gamecocks",66,48,NA
"3034","game_2022_3926","njit_highlanders","njit_highlanders",69,52,NA
"3035","game_2022_3927","maine_black_bears","maine_black_bears",61,55,NA
"3036","game_2022_3928","new_hampshire_wildcats","new_hampshire_wildcats",54,51,NA
"3037","game_2022_3929","umass_lowell_river_hawks","umass_lowell_river_hawks",70,68,NA
"3038","game_2022_393","delaware_blue_hens","delaware_blue_hens",83,60,"East"
"3039","game_2022_3930","ualbany_great_danes","ualbany_great_danes",54,52,NA
"3040","game_2022_3931","saint_louis_billikens","saint_louis_billikens",54,51,"North"
"3041","game_2022_3932","george_washington_revolutionaries","george_washington_revolutionaries",60,47,NA
"3042","game_2022_3933","sacramento_state_hornets","sacramento_state_hornets",71,62,NA
"3043","game_2022_3934","idaho_vandals","idaho_vandals",82,73,NA
"3044","game_2022_3935","montana_state_bobcats","montana_state_bobcats",83,77,"West"
"3045","game_2022_3936","idaho_state_bengals","idaho_state_bengals",79,62,NA
"3046","game_2022_3937","campbell_fighting_camels","campbell_fighting_camels",63,52,"East"
"3047","game_2022_3938","gardner_webb_runnin_bulldogs","gardner_webb_runnin_bulldogs",99,62,"North"
"3048","game_2022_3939","hampton_lady_pirates","hampton_lady_pirates",61,52,NA
"3049","game_2022_3940","high_point_panthers","high_point_panthers",75,59,"North"
"3050","game_2022_3941","longwood_lancers","longwood_lancers",78,56,NA
"3051","game_2022_3942","north_carolina_at_aggies","north_carolina_at_aggies",73,56,NA
"3052","game_2022_3943","uc_davis_aggies","uc_davis_aggies",66,51,"West"
"3053","game_2022_3944","cal_state_northridge_matadors","cal_state_northridge_matadors",53,52,NA
"3054","game_2022_3945","hawaii_rainbow_wahine","hawaii_rainbow_wahine",72,64,"West"
"3055","game_2022_3946","uc_santa_barbara_gauchos","uc_santa_barbara_gauchos",73,40,NA
"3056","game_2022_3947","canisius_golden_griffins","canisius_golden_griffins",65,61,NA
"3057","game_2022_3948","niagara_purple_eagles","niagara_purple_eagles",80,74,NA
"3058","game_2022_3949","quinnipiac_bobcats","quinnipiac_bobcats",78,49,NA
"3059","game_2022_395","georgia_lady_bulldogs","georgia_lady_bulldogs",78,41,"North"
"3060","game_2022_3950","saint_peters_peacocks","saint_peters_peacocks",69,56,NA
"3061","game_2022_3951","fairfield_stags","fairfield_stags",64,58,"East"
"3062","game_2022_3952","east_tennessee_state_bucs","east_tennessee_state_bucs",65,62,NA
"3063","game_2022_3953","samford_bulldogs","samford_bulldogs",64,51,NA
"3064","game_2022_3954","texas_am_corpus_christi_islanders","texas_am_corpus_christi_islanders",64,60,NA
"3065","game_2022_3955","northwestern_state_lady_demons","northwestern_state_lady_demons",90,72,NA
"3066","game_2022_3956","houston_christian_huskies","houston_christian_huskies",51,40,"North"
"3067","game_2022_3957","new_orleans_privateers","new_orleans_privateers",78,57,NA
"3068","game_2022_3958","western_illinois_leathernecks","western_illinois_leathernecks",85,73,NA
"3069","game_2022_3959","south_dakota_coyotes","south_dakota_coyotes",81,53,NA
"3070","game_2022_396","florida_gators","florida_gators",61,47,"North"
"3071","game_2022_3960","north_dakota_state_bison","north_dakota_state_bison",69,60,NA
"3072","game_2022_3961","south_dakota_state_jackrabbits","south_dakota_state_jackrabbits",77,62,NA
"3073","game_2022_3962","kansas_city_roos","kansas_city_roos",69,63,"South"
